quarantine_id,table_name,record_id,issue_type,action,detected_at,record_payload
QR0000075,dim_vehicle,V0030015,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Volkswagen"", ""estimated_market_value"": ""20573.17"", ""fuel_type"": ""Diesel"", ""manufacture_year"": ""2020"", ""mileage_km"": ""900000"", ""model"": ""Passat"", ""vehicle_condition"": ""Fair"", ""vehicle_id"": ""V0030015"", ""vehicle_type"": ""Estate""}"
QR0000076,dim_vehicle,V0032577,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Citroen"", ""estimated_market_value"": ""22641.78"", ""fuel_type"": ""Petrol"", ""manufacture_year"": ""2021"", ""mileage_km"": ""900000"", ""model"": ""C3"", ""vehicle_condition"": ""Excellent"", ""vehicle_id"": ""V0032577"", ""vehicle_type"": ""Hatchback""}"
QR0000077,dim_vehicle,V0035131,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Volkswagen"", ""estimated_market_value"": ""31176.02"", ""fuel_type"": ""Diesel"", ""manufacture_year"": ""2021"", ""mileage_km"": ""900000"", ""model"": ""Tiguan"", ""vehicle_condition"": ""Good"", ""vehicle_id"": ""V0035131"", ""vehicle_type"": ""Suv""}"
QR0000078,dim_vehicle,V0037017,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Porsche"", ""estimated_market_value"": ""36927.95"", ""fuel_type"": ""Diesel"", ""manufacture_year"": ""2017"", ""mileage_km"": ""900000"", ""model"": ""Macan"", ""vehicle_condition"": ""Good"", ""vehicle_id"": ""V0037017"", ""vehicle_type"": ""Suv""}"
QR0000079,dim_vehicle,V0037304,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Skoda"", ""estimated_market_value"": ""19489.61"", ""fuel_type"": ""Petrol"", ""manufacture_year"": ""2018"", ""mileage_km"": ""900000"", ""model"": ""Octavia"", ""vehicle_condition"": ""Good"", ""vehicle_id"": ""V0037304"", ""vehicle_type"": ""Estate""}"
QR0000080,dim_vehicle,V0038265,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Skoda"", ""estimated_market_value"": ""18786.69"", ""fuel_type"": ""Diesel"", ""manufacture_year"": ""2020"", ""mileage_km"": ""900000"", ""model"": ""Octavia"", ""vehicle_condition"": ""Good"", ""vehicle_id"": ""V0038265"", ""vehicle_type"": ""Estate""}"
QR0000081,dim_vehicle,V0038469,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Cupra"", ""estimated_market_value"": ""19045.43"", ""fuel_type"": ""Petrol"", ""manufacture_year"": ""2021"", ""mileage_km"": ""900000"", ""model"": ""Formentor"", ""vehicle_condition"": ""Fair"", ""vehicle_id"": ""V0038469"", ""vehicle_type"": ""Suv""}"
QR0000082,dim_vehicle,V0041499,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""BMW"", ""estimated_market_value"": ""10795.45"", ""fuel_type"": ""Petrol"", ""manufacture_year"": ""2014"", ""mileage_km"": ""900000"", ""model"": ""X3"", ""vehicle_condition"": ""Fair"", ""vehicle_id"": ""V0041499"", ""vehicle_type"": ""Suv""}"
QR0000083,dim_vehicle,V0042036,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Volkswagen"", ""estimated_market_value"": ""22558.82"", ""fuel_type"": ""Petrol"", ""manufacture_year"": ""2021"", ""mileage_km"": ""900000"", ""model"": ""Golf"", ""vehicle_condition"": ""Excellent"", ""vehicle_id"": ""V0042036"", ""vehicle_type"": ""Hatchback""}"
QR0000084,dim_vehicle,V0045206,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Tesla"", ""estimated_market_value"": ""48547.7"", ""fuel_type"": ""Electric"", ""manufacture_year"": ""2024"", ""mileage_km"": ""900000"", ""model"": ""Model Y"", ""vehicle_condition"": ""Excellent"", ""vehicle_id"": ""V0045206"", ""vehicle_type"": ""Suv""}"
QR0000085,dim_vehicle,V0047162,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Audi"", ""estimated_market_value"": ""8949.4"", ""fuel_type"": ""Petrol"", ""manufacture_year"": ""2015"", ""mileage_km"": ""900000"", ""model"": ""A3"", ""vehicle_condition"": ""Fair"", ""vehicle_id"": ""V0047162"", ""vehicle_type"": ""Hatchback""}"
QR0000086,dim_vehicle,V0048637,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Renault"", ""estimated_market_value"": ""3038.02"", ""fuel_type"": ""Petrol"", ""manufacture_year"": ""2012"", ""mileage_km"": ""900000"", ""model"": ""Captur"", ""vehicle_condition"": ""Fair"", ""vehicle_id"": ""V0048637"", ""vehicle_type"": ""Suv""}"
QR0000087,dim_vehicle,V0048755,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Mercedes-Benz"", ""estimated_market_value"": ""49337.66"", ""fuel_type"": ""Electric"", ""manufacture_year"": ""2020"", ""mileage_km"": ""900000"", ""model"": ""C-Class"", ""vehicle_condition"": ""Excellent"", ""vehicle_id"": ""V0048755"", ""vehicle_type"": ""Sedan""}"
QR0000088,dim_vehicle,V0049350,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Mercedes-Benz"", ""estimated_market_value"": ""46419.69"", ""fuel_type"": ""Petrol"", ""manufacture_year"": ""2020"", ""mileage_km"": ""900000"", ""model"": ""C-Class"", ""vehicle_condition"": ""Good"", ""vehicle_id"": ""V0049350"", ""vehicle_type"": ""Sedan""}"
QR0000089,dim_vehicle,V0050179,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Renault"", ""estimated_market_value"": ""12496.17"", ""fuel_type"": ""Petrol"", ""manufacture_year"": ""2021"", ""mileage_km"": ""900000"", ""model"": ""Clio"", ""vehicle_condition"": ""Excellent"", ""vehicle_id"": ""V0050179"", ""vehicle_type"": ""Hatchback""}"
QR0000090,dim_vehicle,V0050408,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Volkswagen"", ""estimated_market_value"": ""6324.05"", ""fuel_type"": ""Diesel"", ""manufacture_year"": ""2016"", ""mileage_km"": ""900000"", ""model"": ""Golf"", ""vehicle_condition"": ""Fair"", ""vehicle_id"": ""V0050408"", ""vehicle_type"": ""Hatchback""}"
QR0000091,dim_vehicle,V0052137,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""BMW"", ""estimated_market_value"": ""58376.96"", ""fuel_type"": ""Electric"", ""manufacture_year"": ""2021"", ""mileage_km"": ""900000"", ""model"": ""3 Series"", ""vehicle_condition"": ""Excellent"", ""vehicle_id"": ""V0052137"", ""vehicle_type"": ""Sedan""}"
QR0000092,dim_vehicle,V0054235,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Fiat"", ""estimated_market_value"": ""7872.59"", ""fuel_type"": ""Petrol"", ""manufacture_year"": ""2018"", ""mileage_km"": ""900000"", ""model"": ""500"", ""vehicle_condition"": ""Good"", ""vehicle_id"": ""V0054235"", ""vehicle_type"": ""Hatchback""}"
QR0000093,dim_vehicle,V0054720,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Volvo"", ""estimated_market_value"": ""30052.56"", ""fuel_type"": ""Petrol"", ""manufacture_year"": ""2019"", ""mileage_km"": ""900000"", ""model"": ""XC40"", ""vehicle_condition"": ""Good"", ""vehicle_id"": ""V0054720"", ""vehicle_type"": ""Suv""}"
QR0000094,dim_vehicle,V0054949,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""SEAT"", ""estimated_market_value"": ""15196.77"", ""fuel_type"": ""Petrol"", ""manufacture_year"": ""2020"", ""mileage_km"": ""900000"", ""model"": ""Leon"", ""vehicle_condition"": ""Excellent"", ""vehicle_id"": ""V0054949"", ""vehicle_type"": ""Hatchback""}"
QR0000095,dim_vehicle,V0055191,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Mercedes-Benz"", ""estimated_market_value"": ""25919.07"", ""fuel_type"": ""Diesel"", ""manufacture_year"": ""2016"", ""mileage_km"": ""900000"", ""model"": ""GLC"", ""vehicle_condition"": ""Good"", ""vehicle_id"": ""V0055191"", ""vehicle_type"": ""Suv""}"
QR0000096,dim_vehicle,V0057077,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Tesla"", ""estimated_market_value"": ""41555.86"", ""fuel_type"": ""Electric"", ""manufacture_year"": ""2022"", ""mileage_km"": ""900000"", ""model"": ""Model Y"", ""vehicle_condition"": ""Excellent"", ""vehicle_id"": ""V0057077"", ""vehicle_type"": ""Suv""}"
QR0000097,dim_vehicle,V0059448,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Mercedes-Benz"", ""estimated_market_value"": ""2152.61"", ""fuel_type"": ""Petrol"", ""manufacture_year"": ""2008"", ""mileage_km"": ""900000"", ""model"": ""C-Class"", ""vehicle_condition"": ""Poor"", ""vehicle_id"": ""V0059448"", ""vehicle_type"": ""Sedan""}"
QR0000098,dim_vehicle,V0060025,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Peugeot"", ""estimated_market_value"": ""17242.35"", ""fuel_type"": ""Petrol"", ""manufacture_year"": ""2020"", ""mileage_km"": ""900000"", ""model"": ""3008"", ""vehicle_condition"": ""Good"", ""vehicle_id"": ""V0060025"", ""vehicle_type"": ""Suv""}"
QR0000099,dim_vehicle,V0060641,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Skoda"", ""estimated_market_value"": ""19279.91"", ""fuel_type"": ""Diesel"", ""manufacture_year"": ""2019"", ""mileage_km"": ""900000"", ""model"": ""Kodiaq"", ""vehicle_condition"": ""Good"", ""vehicle_id"": ""V0060641"", ""vehicle_type"": ""Suv""}"
QR0000100,dim_vehicle,V0060645,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Dacia"", ""estimated_market_value"": ""12184.33"", ""fuel_type"": ""Petrol"", ""manufacture_year"": ""2020"", ""mileage_km"": ""900000"", ""model"": ""Duster"", ""vehicle_condition"": ""Excellent"", ""vehicle_id"": ""V0060645"", ""vehicle_type"": ""Suv""}"
QR0000101,dim_vehicle,V0061617,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Tesla"", ""estimated_market_value"": ""36661.02"", ""fuel_type"": ""Electric"", ""manufacture_year"": ""2021"", ""mileage_km"": ""900000"", ""model"": ""Model Y"", ""vehicle_condition"": ""Good"", ""vehicle_id"": ""V0061617"", ""vehicle_type"": ""Suv""}"
QR0000102,dim_vehicle,V0061737,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Toyota"", ""estimated_market_value"": ""31320.43"", ""fuel_type"": ""Petrol"", ""manufacture_year"": ""2021"", ""mileage_km"": ""900000"", ""model"": ""Corolla"", ""vehicle_condition"": ""Excellent"", ""vehicle_id"": ""V0061737"", ""vehicle_type"": ""Hatchback""}"
QR0000103,dim_vehicle,V0062568,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Audi"", ""estimated_market_value"": ""28445.25"", ""fuel_type"": ""Petrol"", ""manufacture_year"": ""2020"", ""mileage_km"": ""900000"", ""model"": ""Q5"", ""vehicle_condition"": ""Good"", ""vehicle_id"": ""V0062568"", ""vehicle_type"": ""Suv""}"
QR0000104,dim_vehicle,V0063150,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Dacia"", ""estimated_market_value"": ""18185.26"", ""fuel_type"": ""Petrol"", ""manufacture_year"": ""2023"", ""mileage_km"": ""900000"", ""model"": ""Duster"", ""vehicle_condition"": ""Good"", ""vehicle_id"": ""V0063150"", ""vehicle_type"": ""Suv""}"
QR0000105,dim_vehicle,V0063660,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Ford"", ""estimated_market_value"": ""6023.54"", ""fuel_type"": ""Petrol"", ""manufacture_year"": ""2016"", ""mileage_km"": ""900000"", ""model"": ""Focus"", ""vehicle_condition"": ""Good"", ""vehicle_id"": ""V0063660"", ""vehicle_type"": ""Hatchback""}"
QR0000106,dim_vehicle,V0065078,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Volkswagen"", ""estimated_market_value"": ""19813.12"", ""fuel_type"": ""Petrol"", ""manufacture_year"": ""2019"", ""mileage_km"": ""900000"", ""model"": ""Passat"", ""vehicle_condition"": ""Good"", ""vehicle_id"": ""V0065078"", ""vehicle_type"": ""Estate""}"
QR0000107,dim_vehicle,V0065809,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Toyota"", ""estimated_market_value"": ""32590.18"", ""fuel_type"": ""Petrol"", ""manufacture_year"": ""2020"", ""mileage_km"": ""900000"", ""model"": ""RAV4"", ""vehicle_condition"": ""Excellent"", ""vehicle_id"": ""V0065809"", ""vehicle_type"": ""Suv""}"
QR0000108,dim_vehicle,V0066721,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Volkswagen"", ""estimated_market_value"": ""18624.17"", ""fuel_type"": ""Petrol"", ""manufacture_year"": ""2021"", ""mileage_km"": ""900000"", ""model"": ""Golf"", ""vehicle_condition"": ""Good"", ""vehicle_id"": ""V0066721"", ""vehicle_type"": ""Hatchback""}"
QR0000109,dim_vehicle,V0067290,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Renault"", ""estimated_market_value"": ""24587.45"", ""fuel_type"": ""Petrol"", ""manufacture_year"": ""2022"", ""mileage_km"": ""900000"", ""model"": ""Captur"", ""vehicle_condition"": ""Excellent"", ""vehicle_id"": ""V0067290"", ""vehicle_type"": ""Suv""}"
QR0000110,dim_vehicle,V0068850,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Ford"", ""estimated_market_value"": ""5776.95"", ""fuel_type"": ""Petrol"", ""manufacture_year"": ""2018"", ""mileage_km"": ""900000"", ""model"": ""Focus"", ""vehicle_condition"": ""Fair"", ""vehicle_id"": ""V0068850"", ""vehicle_type"": ""Hatchback""}"
QR0000111,dim_vehicle,V0069923,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Skoda"", ""estimated_market_value"": ""32309.18"", ""fuel_type"": ""Petrol"", ""manufacture_year"": ""2024"", ""mileage_km"": ""900000"", ""model"": ""Octavia"", ""vehicle_condition"": ""Excellent"", ""vehicle_id"": ""V0069923"", ""vehicle_type"": ""Estate""}"
QR0000112,dim_vehicle,V0072054,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Volkswagen"", ""estimated_market_value"": ""12700.55"", ""fuel_type"": ""Diesel"", ""manufacture_year"": ""2017"", ""mileage_km"": ""900000"", ""model"": ""Tiguan"", ""vehicle_condition"": ""Fair"", ""vehicle_id"": ""V0072054"", ""vehicle_type"": ""Suv""}"
QR0000113,dim_vehicle,V0072467,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Renault"", ""estimated_market_value"": ""6199.41"", ""fuel_type"": ""Petrol"", ""manufacture_year"": ""2015"", ""mileage_km"": ""900000"", ""model"": ""Clio"", ""vehicle_condition"": ""Good"", ""vehicle_id"": ""V0072467"", ""vehicle_type"": ""Hatchback""}"
QR0000114,dim_vehicle,V0077126,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Mercedes-Benz"", ""estimated_market_value"": ""4736.59"", ""fuel_type"": ""Petrol"", ""manufacture_year"": ""2015"", ""mileage_km"": ""900000"", ""model"": ""A-Class"", ""vehicle_condition"": ""Poor"", ""vehicle_id"": ""V0077126"", ""vehicle_type"": ""Hatchback""}"
QR0000115,dim_vehicle,V0077155,invalid_vehicle_domain,Quarantine values that cannot be corrected without inventing business data,2026-01-01T00:00:00Z,"{""brand"": ""Dacia"", ""estimated_market_value"": ""5318.94"", ""fuel_type"": ""Petrol"", ""manufacture_year"": ""2017"", ""mileage_km"": ""900000"", ""model"": ""Duster"", ""vehicle_condition"": ""Good"", ""vehicle_id"": ""V0077155"", ""vehicle_type"": ""Suv""}"
